log_id,router,dataset_name,destination,raw_destination,compliance_forced,routing_latency_ms,backend_write_latency_ms,total_latency_ms,success,energy_cpu_pkg_j,payload_bytes,sensitive,proc_cpu_pct,proc_rss_mb
12351,q_learning,Loghub-zenodo_Logs,elk,elk,False,0.3392340149730444,5.7488419697619975,6.088075984735042,True,0.182006,81,False,0.0,970.059776
12352,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.3239740035496652,6.476785987615585,6.8007599911652505,True,0.233337,102,False,0.0,970.059776
12353,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.3763409913517535,4.978840006515384,5.355180997867137,True,0.148315,51,False,0.0,970.063872
12354,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.28974603628739715,5.991329031530768,6.281075067818165,True,0.147278,143,False,0.0,970.067968
12355,q_learning,Loghub-zenodo_Logs,elk,elk,False,0.36031100898981094,5.758685991168022,6.118997000157833,True,0.178649,23,False,0.0,970.067968
12356,q_learning,Loghub-zenodo_Logs,elk,elk,False,0.3873490495607257,4.641763982363045,5.029113031923771,True,0.146607,39,False,0.0,970.072064
12357,q_learning,Loghub-zenodo_Logs,ipfs,ipfs,False,0.335618038661778,0.14761299826204777,0.48323103692382574,True,0.033202,93,False,0.0,970.072064
12358,q_learning,Loghub-zenodo_Logs,elk,elk,False,0.2411800087429583,4.516956978477538,4.758136987220496,True,0.11261,104,False,0.0,970.07616
12359,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.3270020242780447,5.313678993843496,5.6406810181215405,True,0.148133,119,False,0.0,970.084352
12360,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.36012899363413453,5.909884988795966,6.2700139824301,True,0.205504,29,False,0.0,970.084352
12361,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.38261403096839786,5.031495995353907,5.414110026322305,True,0.210326,70,False,0.0,970.088448
12362,q_learning,Loghub-zenodo_Logs,elk,elk,False,0.4332649987190962,6.340957013890147,6.774222012609243,True,0.235473,26,False,0.0,970.092544
12363,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.4296529805287719,6.438810960389674,6.868463940918446,True,0.241272,55,False,0.0,970.092544
12364,q_learning,Loghub-zenodo_Logs,ipfs,ipfs,False,0.4219489637762308,0.19160599913448095,0.6135549629107118,True,0.0,93,False,0.0,970.092544
12365,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.36924396408721805,7.144607021473348,7.513850985560566,True,0.253784,165,False,0.0,970.092544
12366,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.5705239600501955,5.971584003418684,6.5421079634688795,True,0.19574,74,False,0.0,970.09664
12367,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.4681249847635627,5.059139977674931,5.527264962438494,True,0.138854,77,False,0.0,970.100736
12368,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.42210600804537535,5.875551025383174,6.29765703342855,True,0.150939,144,False,0.0,970.104832
12369,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.44756103307008743,5.15661999816075,5.604181031230837,True,0.135924,46,False,0.0,970.104832
12370,q_learning,Loghub-zenodo_Logs,elk,elk,False,0.5219070008024573,6.046761991456151,6.568668992258608,True,0.172424,39,False,0.0,970.104832
12371,q_learning,Loghub-zenodo_Logs,ipfs,ipfs,False,0.4535189946182072,0.27675298042595387,0.7302719750441611,True,0.018616,51,False,0.0,970.108928
12372,q_learning,Loghub-zenodo_Logs,elk,elk,False,0.46729104360565543,4.835410974919796,5.302702018525451,True,0.110413,23,False,0.0,970.113024
12373,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.4187949816696346,5.113130027893931,5.531925009563565,True,0.144897,108,False,0.0,970.11712
12374,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.39803999243304133,6.151470995973796,6.549510988406837,True,0.166382,22,False,0.0,970.121216
12375,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.40542101487517357,4.938102967571467,5.343523982446641,True,0.148253,70,False,0.0,970.125312
12376,q_learning,Loghub-zenodo_Logs,elk,elk,False,0.5156900151632726,6.289254990406334,6.804945005569607,True,0.181091,26,False,0.0,970.125312
12377,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.5161089939065278,6.309257994871587,6.825366988778114,True,0.168823,55,False,157.2,970.125312
12378,q_learning,Loghub-zenodo_Logs,ipfs,ipfs,False,0.5393419996835291,0.2866170252673328,0.8259590249508619,True,0.0,61,False,0.0,970.125312
12379,q_learning,Loghub-zenodo_Logs,elk,elk,False,0.44974195770919323,6.414327013771981,6.864068971481174,True,0.184509,81,False,0.0,970.125312
12380,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.46916899736970663,5.914954992476851,6.384123989846557,True,0.135986,95,False,0.0,970.125312
12381,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.44012296712026,5.741656990721822,6.181779957842082,True,0.164612,42,False,0.0,970.129408
12382,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.38837199099361897,5.082551040686667,5.470923031680286,True,0.151306,144,False,0.0,970.133504
12383,q_learning,Loghub-zenodo_Logs,elk,elk,False,0.5228639929555357,5.967443983536214,6.490307976491749,True,0.175171,46,False,0.0,970.133504
12384,q_learning,Loghub-zenodo_Logs,elk,elk,False,0.49817701801657677,4.598346014972776,5.096523032989353,True,0.111938,39,False,0.0,970.141696
12385,q_learning,Loghub-zenodo_Logs,ipfs,ipfs,False,0.35382097121328115,0.21932803792878985,0.573149009142071,True,0.0,69,False,0.0,970.141696
12386,q_learning,Loghub-zenodo_Logs,elk,elk,False,0.23989001056179404,4.654134041629732,4.894024052191526,True,0.12738,104,False,213.4,970.145792
12387,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.2937079989351332,5.05470298230648,5.348410981241614,True,0.152161,106,False,0.0,970.145792
12388,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.32977695809677243,5.941712006460875,6.271488964557648,True,0.169678,29,False,0.0,970.149888
12389,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.2924160216934979,6.088472960982472,6.38088898267597,True,0.174559,70,False,0.0,970.149888
12390,q_learning,Loghub-zenodo_Logs,elk,elk,False,0.5411460297182202,7.5584540027193725,8.099600032437593,True,0.206846,46,False,0.0,970.153984
12391,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.4267109907232225,5.05192595301196,5.478636943735182,True,0.14264,49,False,0.0,970.15808
12392,q_learning,Loghub-zenodo_Logs,ipfs,ipfs,False,0.5299870390444994,0.27647800743579865,0.806465046480298,True,0.0,69,False,0.0,970.162176
12393,q_learning,Loghub-zenodo_Logs,elk,elk,False,0.4526349948719144,5.524384963791817,5.977019958663732,True,0.14154,81,False,179.5,970.162176
12394,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.4238419933244586,5.625640042126179,6.049482035450637,True,0.135254,75,False,0.0,970.166272
12395,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.41032000444829464,5.48334902850911,5.893669032957405,True,0.13507,22,False,0.0,970.166272
12396,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.3801280399784446,6.28939998568967,6.669528025668114,True,0.172729,144,False,0.0,970.170368
12397,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.40259602246806026,4.965503001585603,5.368099024053663,True,0.162841,46,False,0.0,970.170368
12398,q_learning,Loghub-zenodo_Logs,elk,elk,False,0.4163599805906415,6.304598995484412,6.720958976075053,True,0.19458,73,False,0.0,970.174464
12399,q_learning,Loghub-zenodo_Logs,ipfs,ipfs,False,0.5302830250002444,0.2749019768089056,0.80518500180915,True,0.0,69,False,0.0,970.17856
12400,q_learning,Loghub-zenodo_Logs,elk,elk,False,0.4530340083874762,4.82612696941942,5.279160977806896,True,0.136291,81,False,0.0,970.17856
12401,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.4487399710342288,5.496752040926367,5.945492011960596,True,0.143431,123,False,0.0,970.186752
12402,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.4414870054461062,5.534491967409849,5.975978972855955,True,0.135497,42,False,0.0,970.190848
12403,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.42202003533020616,5.363953008782119,5.785973044112325,True,0.139526,70,False,0.0,970.194944
12404,q_learning,Loghub-zenodo_Logs,elk,elk,False,0.48116297693923116,5.9011459816247225,6.382308958563954,True,0.17224,46,False,0.0,970.194944
12405,q_learning,Loghub-zenodo_Logs,mysql,mysql,False,0.49731595208868384,5.086001008749008,5.583316960837692,True,0.118408,55,False,0.0,970.194944
12406,q_learning,Loghub-zenodo_Logs,ipfs,ipfs,False,0.5038799718022346,0.2692249836400151,0.7731049554422498,True,0.0,69,False,0.0,970.194944
12407,q_learning,Loghub-zenodo_Logs,elk,elk,False,0.3918890142813325,5.226907029282302,5.618796043563634,True,0.134521,104,False,0.0,970.194944
