log_id,router,dataset_name,destination,raw_destination,compliance_forced,routing_latency_ms,backend_write_latency_ms,total_latency_ms,success,energy_cpu_pkg_j,payload_bytes,sensitive,proc_cpu_pct,proc_rss_mb
54,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.8562079747207463,6.940917985048145,7.797125959768891,True,0.194762,19,False,143.2,971.10016
55,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.69952302146703,6.455484020989388,7.155007042456418,True,0.186401,51,False,308.1,971.112448
56,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6732780020684004,5.585848994087428,6.259126996155828,True,0.148315,57,False,533.5,971.12064
57,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6266880081966519,5.600353004410863,6.227041012607515,True,0.172058,39,False,177.5,971.12064
58,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6759149837307632,6.796824047341943,7.472739031072706,True,0.163756,94,False,438.5,971.132928
59,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.8023879490792751,7.271319977007806,8.073707926087081,True,0.189087,153,False,273.3,971.145216
60,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.7371380343101919,7.061120995786041,7.798259030096233,True,0.16626,62,False,281.5,971.1616
61,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.7105219992808998,7.04579398734495,7.75631598662585,True,0.202636,17,False,282.1,971.169792
62,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.680904951877892,7.398308953270316,8.079213905148208,True,0.232055,49,False,268.8,971.18208
63,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.608158006798476,7.182689965702593,7.790847972501069,True,0.200989,46,False,414.9,971.190272
64,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.8251969702541828,6.653563003055751,7.478759973309934,True,0.167114,39,False,447.7,971.194368
65,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.7503040251322091,7.080190989654511,7.83049501478672,True,0.207153,94,False,280.7,971.194368
66,a2c,Loghub-zenodo_Logs,mysql,mysql,False,1.0984569671563804,6.488085025921464,7.586541993077844,True,0.256713,167,False,457.4,971.198464
67,a2c,Loghub-zenodo_Logs,mysql,mysql,False,1.0859070462174714,8.087216003332287,9.173123049549758,True,0.283936,74,False,245.4,971.206656
68,a2c,Loghub-zenodo_Logs,mysql,mysql,False,1.0541289811953902,6.2310119974426925,7.285140978638083,True,0.176269,100,False,318.5,971.22304
69,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.8472220506519079,5.505258042830974,6.352480093482882,True,0.15863,45,False,180.3,971.239424
70,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.7396299624815583,5.4332229774445295,6.172852939926088,True,0.177368,26,False,365.5,971.247616
71,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6583610083907843,5.861274024937302,6.519635033328086,True,0.160216,39,False,339.0,971.247616
72,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.8511939668096602,7.481243985239416,8.332437952049077,True,0.258544,35,False,265.6,971.247616
73,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.9972899570129812,6.581894995179027,7.5791849521920085,True,0.202881,152,False,150.8,971.259904
74,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.7702739676460624,6.923174019902945,7.693447987549007,True,0.210997,76,False,430.9,971.272192
75,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.7888799882493913,7.188471034169197,7.977351022418588,True,0.245971,70,False,276.4,971.276288
76,a2c,Loghub-zenodo_Logs,mysql,mysql,False,1.1692219995893538,10.607630014419556,11.77685201400891,True,0.431884,125,False,187.2,971.288576
77,a2c,Loghub-zenodo_Logs,mysql,mysql,False,1.0846119839698076,6.763450975995511,7.848062959965318,True,0.27777,26,False,146.3,971.296768
78,a2c,Loghub-zenodo_Logs,mysql,mysql,False,1.211987982969731,6.294574006460607,7.506561989430338,True,0.244567,49,False,157.1,971.313152
79,a2c,Loghub-zenodo_Logs,mysql,mysql,False,1.2695359764620662,6.8475420121103525,8.117077988572419,True,0.288695,20,False,144.4,971.317248
80,a2c,Loghub-zenodo_Logs,mysql,mysql,False,1.1356460163369775,6.758621020708233,7.894267037045211,True,0.202088,166,False,293.5,971.333632
81,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.8522149873897433,7.313014997635037,8.16522998502478,True,0.204162,88,False,135.9,971.354112
82,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.7844860083423555,6.926388014107943,7.710874022450298,True,0.241332,149,False,143.3,971.3664
83,a2c,Loghub-zenodo_Logs,mysql,mysql,False,1.133105019107461,6.187298975419253,7.320403994526714,True,0.2312,76,False,159.8,971.378688
84,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.8008619770407677,7.952127023600042,8.75298900064081,True,0.217224,57,False,374.9,971.390976
85,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.9177229949273169,14.544240024406463,15.46196301933378,True,0.359679,48,False,274.1,971.403264
86,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.9311540052294731,15.455209999345243,16.386364004574716,True,0.387266,19,False,193.5,971.411456
87,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.8530340273864567,17.227081989403814,18.08011601679027,True,0.397094,166,False,231.5,971.419648
88,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.8565019816160202,12.272094027139246,13.128596008755267,True,0.326598,94,False,324.8,971.436032
89,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.8188759675249457,11.148476973176003,11.967352940700948,True,0.310301,41,False,178.7,971.444224
90,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.9530929964967072,19.323659013025463,20.27675200952217,True,0.500425,93,False,154.9,971.464704
91,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.9467889904044569,14.829719963017851,15.776508953422308,True,0.358702,46,False,268.7,971.4688
92,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.8738369797356427,13.631461013574153,14.505297993309796,True,0.339172,48,False,292.4,971.485184
93,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.7813430274836719,13.282920990604907,14.06426401808858,True,0.351134,19,False,225.2,971.497472
94,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.8537539979442954,14.940260967705399,15.794014965649694,True,0.344237,170,False,266.7,971.505664
95,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.8564669988118112,13.908479013480246,14.764946012292057,True,0.367248,120,False,286.6,971.517952
96,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.8831520099192858,12.682704022154212,13.565856032073498,True,0.325012,70,False,314.3,971.534336
97,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.8119660196825862,14.347699005156755,15.159665024839342,True,0.356688,82,False,208.5,971.546624
98,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.7139199879020452,14.223441015928984,14.937361003831029,True,0.365539,57,False,280.5,971.558912
99,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.727389007806778,10.334274033084512,11.06166304089129,True,0.286559,55,False,289.2,971.558912
100,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.8327660034410655,12.675376026891172,13.508142030332237,True,0.329651,19,False,314.5,971.563008
101,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.8355570025742054,5.330240004695952,6.165797007270157,True,0.13922,44,False,186.3,971.5712
102,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.7405549986287951,6.055165024008602,6.795720022637397,True,0.165649,93,False,492.1,971.575296
103,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.7155649946071208,6.559380970429629,7.27494596503675,True,0.209656,35,False,303.2,971.59168
104,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.7006690138950944,5.192695010919124,5.893364024814218,True,0.142456,117,False,382.2,971.603968
105,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.5959810223430395,6.067708018235862,6.663689040578902,True,0.18048,46,False,491.6,971.608064
106,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.550166005268693,5.567224987316877,6.11739099258557,True,0.168336,55,False,357.2,971.608064
107,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6665500113740563,4.915983998216689,5.582534009590745,True,0.118591,20,False,403.9,971.616256
108,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.594709999859333,5.918169976212084,6.512879976071417,True,0.173645,44,False,335.8,971.624448
109,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.8184320176951587,4.482561023905873,5.300993041601032,True,0.141662,131,False,221.0,971.63264
110,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6200670031830668,5.41026599239558,6.030332995578647,True,0.18048,45,False,550.8,971.649024
111,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6533769774250686,5.273773975204676,5.927150952629745,True,0.179382,65,False,188.3,971.657216
112,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.6860879948362708,5.266557040158659,5.95264503499493,True,0.136658,23,False,565.6,971.669504
113,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.5804920219816267,5.421110021416098,6.001602043397725,True,0.142394,39,False,183.2,971.677696
114,a2c,Loghub-zenodo_Logs,mysql,mysql,False,0.8324189693666995,5.193451012019068,6.0258699813857675,True,0.141845,20,False,573.2,971.677696
